"subject" "activity" "body_acc_x" "body_acc_y" "body_acc_z" "gyro_x" "gyro_y" "gyro_z" "total_acc_x" "total_acc_y" "total_acc_z" "sd_body_x" "sd_body_y" "sd_body_z" "sd_gyrox" "sd_gyroy" "sd_gyroz" "sd_total_x" "sd_total_y" "sd_total_z"
27 "SITTING" -0.000748992606980601 0.000845081734739665 0.000920238230581138 -0.00980627148723996 -0.00243588283629286 -0.00130896586269194 -0.00980627148723996 -0.00243588283629286 -0.00130896586269194 0.00512894254453977 0.00658869898368912 0.00916579177531565 0.0117197594785488 0.0157387851616576 0.0139519842032889 0.0117197594785488 0.0157387851616576 0.0139519842032889
27 "STANDING" 0.000410339167937539 0.000285816472402539 0.000155861659168105 0.000972796377393164 0.0030847320945248 -0.00648334665858828 0.000972796377393164 0.0030847320945248 -0.00648334665858828 0.00403354072269024 0.00939162402749874 0.00978628157884006 0.0279084376096347 0.0154084442160054 0.0112557245225921 0.0279084376096347 0.0154084442160054 0.0112557245225921
27 "WALKING" -0.000149672883608827 0.000257155793152412 -0.00149137185294682 -0.0597289915398026 0.0170685330708059 0.0141340968396162 -0.0597289915398026 0.0170685330708059 0.0141340968396162 0.213100661907851 0.140566723323873 0.129394091394474 0.344047981748305 0.361907410896821 0.365283196248048 0.344047981748305 0.361907410896821 0.365283196248048
27 "WALKING_DOWNSTAIRS" 0.0041151080609375 0.00187865207728338 -0.00149646042804155 -0.136294460337784 0.02619848853419 0.0293712710093928 -0.136294460337784 0.02619848853419 0.0293712710093928 0.380712489876081 0.155826982362451 0.139694702282575 0.555773836601046 0.398691792821435 0.361542399342705 0.555773836601046 0.398691792821435 0.361542399342705
27 "WALKING_UPSTAIRS" -0.00243288825597426 -0.00155107786253983 -0.0050287061566299 -0.068439899939185 0.034523197957091 0.0238100485789982 -0.068439899939185 0.034523197957091 0.0238100485789982 0.230332207965707 0.156332742123246 0.141373104503468 0.38271118061806 0.317429538420345 0.404096391352728 0.38271118061806 0.317429538420345 0.404096391352728
28 "LAYING" -0.000342564286266641 0.000201606224096484 -1.22932526335937e-05 0.0106302927827846 -0.0104337201940339 0.00320715394940145 0.0106302927827846 -0.0104337201940339 0.00320715394940145 0.0115268664369735 0.0110631316160937 0.0108577686175185 0.0407439050220971 0.0325878150453997 0.0204104207041765 0.0407439050220971 0.0325878150453997 0.0204104207041765
28 "SITTING" -0.000123264144005642 -0.000735519019102691 -0.0010604921564197 -0.0064221281444911 0.00313563108304253 0.000306541261867188 -0.0064221281444911 0.00313563108304253 0.000306541261867188 0.00685329936968112 0.0119995409764899 0.0144155011987142 0.0194006670678952 0.0354515814871507 0.0231907428763009 0.0194006670678952 0.0354515814871507 0.0231907428763009
28 "STANDING" 4.51944329906052e-05 -6.57518092072785e-05 0.000570912089047864 0.00242029376381448 0.000198311946478837 8.16653749469937e-05 0.00242029376381448 0.000198311946478837 8.16653749469937e-05 0.00864811646135582 0.0229695512232991 0.0200881750613255 0.102684495482779 0.0479373057763781 0.0382693517908603 0.102684495482779 0.0479373057763781 0.0382693517908603
28 "WALKING" 0.000752701339803241 0.00076693321725868 0.00151723197232639 -0.0806734690976128 0.0257609634136285 0.0131595852212818 -0.0806734690976128 0.0257609634136285 0.0131595852212818 0.231123679433876 0.152424877240309 0.128744857451537 0.433794832108375 0.386542545995777 0.368923898392147 0.433794832108375 0.386542545995777 0.368923898392147
28 "WALKING_DOWNSTAIRS" 0.00331095781681726 -0.00256218909384171 -9.29366437601902e-05 -0.116977051978838 0.0367719309682762 0.0231428736772079 -0.116977051978838 0.0367719309682762 0.0231428736772079 0.367165786787299 0.199297636297267 0.121532780027124 0.639037492557335 0.568976973456395 0.337730058473329 0.639037492557335 0.568976973456395 0.337730058473329
28 "WALKING_UPSTAIRS" -0.00320866146053462 -0.00566801100804075 -0.00436260363939798 -0.104875886137384 0.0431467744525888 0.0076958431196538 -0.104875886137384 0.0431467744525888 0.0076958431196538 0.247674578223431 0.147493415624257 0.131431888466737 0.420715642304322 0.400600870663003 0.394729068133135 0.420715642304322 0.400600870663003 0.394729068133135
29 "LAYING" 0.00200298783249685 -3.0628438827808e-05 -0.00038135441482971 0.00190467512063587 -0.000831667499335156 0.0181812389240459 0.00190467512063587 -0.000831667499335156 0.0181812389240459 0.00654569802367715 0.0034007041354751 0.00531792511942735 0.00668286297433032 0.00756038973614466 0.0142999733892284 0.00668286297433032 0.00756038973614466 0.0142999733892284
29 "SITTING" -8.15641525372135e-05 0.000266176598533854 -0.00069509552309974 -0.0105736248255046 -0.000560017877873828 -0.0125178640810366 -0.0105736248255046 -0.000560017877873828 -0.0125178640810366 0.00442555668297803 0.00801625981429409 0.00876922549859137 0.0102513343846895 0.010941630376972 0.0161237699285876 0.0102513343846895 0.010941630376972 0.0161237699285876
29 "STANDING" 8.02273955768029e-05 -6.42174515523317e-05 -0.000116090988365625 6.94343238810337e-05 0.0010083357562506 -0.00158200171385481 6.94343238810337e-05 0.0010083357562506 -0.00158200171385481 0.00269589941460357 0.0069787725029355 0.00658535523455618 0.0208611540485196 0.00938697558611428 0.0102452813532615 0.0208611540485196 0.00938697558611428 0.0102452813532615
29 "WALKING" -0.00114907430017659 0.000444050024882076 0.000553390141995872 0.0203363404825678 -0.00344072565208137 -0.000286608200722288 0.0203363404825678 -0.00344072565208137 -0.000286608200722288 0.269678452018307 0.156889021579592 0.139193449879474 0.351007106535308 0.628355096961607 0.27807316748732 0.351007106535308 0.628355096961607 0.27807316748732
29 "WALKING_DOWNSTAIRS" 0.00320758058274414 0.00115232243517708 0.00336076483104167 -0.0100429886314128 -0.00486041562519531 -0.00181833192034831 -0.0100429886314128 -0.00486041562519531 -0.00181833192034831 0.380704716245152 0.151642940916146 0.142727254354783 0.62687149247679 0.468624244231351 0.33574600205776 0.62687149247679 0.468624244231351 0.33574600205776
29 "WALKING_UPSTAIRS" -0.00250443714551977 -0.00671815837600606 -0.00320197319943559 0.124663075774083 -0.0352114136439254 -0.000398766146795281 0.124663075774083 -0.0352114136439254 -0.000398766146795281 0.298129009054982 0.151700200325563 0.200764667903675 0.590447809205065 0.80282633204084 0.304906157230273 0.590447809205065 0.80282633204084 0.304906157230273
30 "LAYING" 0.000712655419118304 -0.00121228322621984 0.00153591426932232 0.000921674406119754 -0.000816406783695312 0.00332580912756205 0.000921674406119754 -0.000816406783695312 0.00332580912756205 0.00909847172368132 0.00955725969227243 0.00895259491193439 0.0246334915435502 0.0280068007165641 0.0172562310671206 0.0246334915435502 0.0280068007165641 0.0172562310671206
30 "SITTING" -0.0019041208092849 0.00476826321738785 0.00290441717504083 -0.00842381661672383 -6.39235492666327e-06 -0.00714010054894555 -0.00842381661672383 -6.39235492666327e-06 -0.00714010054894555 0.0067396035766143 0.0123494420381658 0.0119001580375133 0.0120330379196233 0.0200179508389371 0.0239555843564671 0.0120330379196233 0.0200179508389371 0.0239555843564671
30 "STANDING" -9.54288057907839e-05 6.38676100415783e-05 -0.000148180825106462 6.29407808792371e-05 0.00329859679348814 -0.00269153165282548 6.29407808792371e-05 0.00329859679348814 -0.00269153165282548 0.00870959178073545 0.0202422007641691 0.0186986153811562 0.078845015401059 0.0474021396405918 0.0356821615708846 0.078845015401059 0.0474021396405918 0.0356821615708846
30 "WALKING" -0.000240909416594952 -0.00023597005665625 0.00319866433296875 -0.0188485731354808 0.00425411505637019 -0.00105158165505288 -0.0188485731354808 0.00425411505637019 -0.00105158165505288 0.21377687740787 0.142915835473798 0.161196730528146 0.534702305242782 0.772123337233127 0.397991194092752 0.534702305242782 0.772123337233127 0.397991194092752
30 "WALKING_DOWNSTAIRS" 0.00115711926984627 -0.000157477854823589 0.00275157015383064 -0.0483540124795287 0.00227018435255796 0.00143575625289818 -0.0483540124795287 0.00227018435255796 0.00143575625289818 0.307551592370185 0.167906047869512 0.143788708716764 0.640938609329952 0.549055369022864 0.343373220921677 0.640938609329952 0.549055369022864 0.343373220921677
30 "WALKING_UPSTAIRS" -0.00126948207129808 -0.00429734234890625 -0.00541423122460337 0.0248711141269712 -0.00163497020100565 -0.00215225612540865 0.0248711141269712 -0.00163497020100565 -0.00215225612540865 0.212441461879765 0.150814810248174 0.187349269742007 0.442469036206698 0.703187821950686 0.383947525358467 0.442469036206698 0.703187821950686 0.383947525358467
